file_name,input_path,output_path,start_time,end_time,person,gender,age,result
2018-06-27_2000_US_CNN_The_Lead_With_Jake_Tapper,/mnt/rds/redhen/gallina/tv/2018/2018-06/2018-06-27/2018-06-27_2000_US_CNN_The_Lead_With_Jake_Tapper.mp4,./snippets/2018-06-27_2000_US_CNN_The_Lead_With_Jake_Tapper_1881.56-1886.759999_Sen._Orrin_Hatch.mp4,1881.56,1886.759999,Sen._Orrin_Hatch,male,84,finished
2018-06-27_2000_US_CNN_The_Lead_With_Jake_Tapper,/mnt/rds/redhen/gallina/tv/2018/2018-06/2018-06-27/2018-06-27_2000_US_CNN_The_Lead_With_Jake_Tapper.mp4,./snippets/2018-06-27_2000_US_CNN_The_Lead_With_Jake_Tapper_1888.59-1894.57_Sen._Orrin_Hatch.mp4,1888.59,1894.57,Sen._Orrin_Hatch,male,84,finished
2018-07-24_1600_US_CNN_Inside_Politics,/mnt/rds/redhen/gallina/tv/2018/2018-07/2018-07-24/2018-07-24_1600_US_CNN_Inside_Politics.mp4,./snippets/2018-07-24_1600_US_CNN_Inside_Politics_1425.6899990000002-1432.63_Sen._Orrin_Hatch.mp4,1425.6899990000000,1432.63,Sen._Orrin_Hatch,male,84,finished
2018-07-24_1600_US_CNN_Inside_Politics,/mnt/rds/redhen/gallina/tv/2018/2018-07/2018-07-24/2018-07-24_1600_US_CNN_Inside_Politics.mp4,./snippets/2018-07-24_1600_US_CNN_Inside_Politics_64.52-70.59_Sen._Orrin_Hatch.mp4,64.52,70.59,Sen._Orrin_Hatch,male,84,finished
2018-08-02_1600_US_CNN_Inside_Politics,/mnt/rds/redhen/gallina/tv/2018/2018-08/2018-08-02/2018-08-02_1600_US_CNN_Inside_Politics.mp4,./snippets/2018-08-02_1600_US_CNN_Inside_Politics_47.12-75.11_Sen._Orrin_Hatch.mp4,47.12,75.11,Sen._Orrin_Hatch,male,84,finished
2018-08-15_1600_US_CNN_Inside_Politics,/mnt/rds/redhen/gallina/tv/2018/2018-08/2018-08-15/2018-08-15_1600_US_CNN_Inside_Politics.mp4,./snippets/2018-08-15_1600_US_CNN_Inside_Politics_2538.309999-2559.3_Sen._Orrin_Hatch.mp4,2538.309999,2559.3,Sen._Orrin_Hatch,male,84,finished
2018-08-22_1600_US_CNN_Inside_Politics,/mnt/rds/redhen/gallina/tv/2018/2018-08/2018-08-22/2018-08-22_1600_US_CNN_Inside_Politics.mp4,./snippets/2018-08-22_1600_US_CNN_Inside_Politics_1067.92-1076.15_Sen._Orrin_Hatch.mp4,1067.92,1076.15,Sen._Orrin_Hatch,male,84,finished
2018-08-22_1600_US_CNN_Inside_Politics,/mnt/rds/redhen/gallina/tv/2018/2018-08/2018-08-22/2018-08-22_1600_US_CNN_Inside_Politics.mp4,./snippets/2018-08-22_1600_US_CNN_Inside_Politics_64.69-69.5_Sen._Orrin_Hatch.mp4,64.69,69.5,Sen._Orrin_Hatch,male,84,finished
2018-08-22_1600_US_CNN_Inside_Politics,/mnt/rds/redhen/gallina/tv/2018/2018-08/2018-08-22/2018-08-22_1600_US_CNN_Inside_Politics.mp4,./snippets/2018-08-22_1600_US_CNN_Inside_Politics_70.18-74.36_Sen._Orrin_Hatch.mp4,70.18,74.36,Sen._Orrin_Hatch,male,84,finished
2018-08-22_1700_US_CNN_Wolf,/mnt/rds/redhen/gallina/tv/2018/2018-08/2018-08-22/2018-08-22_1700_US_CNN_Wolf.mp4,./snippets/2018-08-22_1700_US_CNN_Wolf_298.61-301.75_Sen._Orrin_Hatch.mp4,298.61,301.75,Sen._Orrin_Hatch,male,84,finished
2018-08-22_1700_US_CNN_Wolf,/mnt/rds/redhen/gallina/tv/2018/2018-08/2018-08-22/2018-08-22_1700_US_CNN_Wolf.mp4,./snippets/2018-08-22_1700_US_CNN_Wolf_312.31-321.559999_Sen._Orrin_Hatch.mp4,312.31,321.559999,Sen._Orrin_Hatch,male,84,finished
2018-08-24_1600_US_CNN_Inside_Politics,/mnt/rds/redhen/gallina/tv/2018/2018-08/2018-08-24/2018-08-24_1600_US_CNN_Inside_Politics.mp4,./snippets/2018-08-24_1600_US_CNN_Inside_Politics_3199.36-3208.2_Sen._Richard_Shelby.mp4,3199.36,3208.2,Sen._Richard_Shelby,male,84,finished
2018-08-26_1000_US_CNN_New_Day_Sunday,/mnt/rds/redhen/gallina/tv/2018/2018-08/2018-08-26/2018-08-26_1000_US_CNN_New_Day_Sunday.mp4,./snippets/2018-08-26_1000_US_CNN_New_Day_Sunday_696.36-710.9000000000001_Larry_King.mp4,696.36,710.9000000000000,Larry_King,male,84,finished
2018-08-26_1100_US_CNN_New_Day_Sunday,/mnt/rds/redhen/gallina/tv/2018/2018-08/2018-08-26/2018-08-26_1100_US_CNN_New_Day_Sunday.mp4,./snippets/2018-08-26_1100_US_CNN_New_Day_Sunday_649.669999-664.52_Larry_King.mp4,649.669999,664.52,Larry_King,male,84,finished
2018-09-20_0000_US_CNN_Anderson_Cooper_360,/mnt/rds/redhen/gallina/tv/2018/2018-09/2018-09-20/2018-09-20_0000_US_CNN_Anderson_Cooper_360.mp4,./snippets/2018-09-20_0000_US_CNN_Anderson_Cooper_360_231.08-257.57_Sen._Orrin_Hatch.mp4,231.08,257.57,Sen._Orrin_Hatch,male,84,finished
2018-09-23_1200_US_CNN_Inside_Politics,/mnt/rds/redhen/gallina/tv/2018/2018-09/2018-09-23/2018-09-23_1200_US_CNN_Inside_Politics.mp4,./snippets/2018-09-23_1200_US_CNN_Inside_Politics_2112.58-2117.54_Senator_Orrin_Hatch.mp4,2112.58,2117.54,Senator_Orrin_Hatch,male,84,finished
2018-10-05_0100_US_CNN_Cuomo_Prime_Time,/mnt/rds/redhen/gallina/tv/2018/2018-10/2018-10-05/2018-10-05_0100_US_CNN_Cuomo_Prime_Time.mp4,./snippets/2018-10-05_0100_US_CNN_Cuomo_Prime_Time_1083.56-1090.28_Sen._Orrin_Hatch.mp4,1083.56,1090.28,Sen._Orrin_Hatch,male,84,finished
2018-03-01_1700_US_CNN_Inside_Politics,/mnt/rds/redhen/gallina/tv/2018/2018-03/2018-03-01/2018-03-01_1700_US_CNN_Inside_Politics.mp4,./snippets/2018-03-01_1700_US_CNN_Inside_Politics_631.289999-640.349999_Sen._Richard_Shelby.mp4,631.289999,640.349999,Sen._Richard_Shelby,male,83,finished
2018-03-01_2100_US_CNN_The_Lead_With_Jake_Tapper,/mnt/rds/redhen/gallina/tv/2018/2018-03/2018-03-01/2018-03-01_2100_US_CNN_The_Lead_With_Jake_Tapper.mp4,./snippets/2018-03-01_2100_US_CNN_The_Lead_With_Jake_Tapper_2175.049999-2190.65_Sen._Richard_Shelby.mp4,2175.049999,2190.65,Sen._Richard_Shelby,male,83,finished
2018-03-02_1800_US_CNN_Wolf,/mnt/rds/redhen/gallina/tv/2018/2018-03/2018-03-02/2018-03-02_1800_US_CNN_Wolf.mp4,./snippets/2018-03-02_1800_US_CNN_Wolf_1072.6499999999999-1090.58_Sen._Orrin_Hatch.mp4,1072.6500000000000,1090.58,Sen._Orrin_Hatch,male,83,finished
2018-03-20_0100_US_CNN_Anderson_Cooper_360,/mnt/rds/redhen/gallina/tv/2018/2018-03/2018-03-20/2018-03-20_0100_US_CNN_Anderson_Cooper_360.mp4,./snippets/2018-03-20_0100_US_CNN_Anderson_Cooper_360_2351.36-2358.959999_Sen._Orrin_Hatch.mp4,2351.36,2358.959999,Sen._Orrin_Hatch,male,83,finished
2018-03-20_1600_US_CNN_Inside_Politics,/mnt/rds/redhen/gallina/tv/2018/2018-03/2018-03-20/2018-03-20_1600_US_CNN_Inside_Politics.mp4,./snippets/2018-03-20_1600_US_CNN_Inside_Politics_1104.06-1114.98_Sen._Orrin_Hatch.mp4,1104.06,1114.98,Sen._Orrin_Hatch,male,83,finished
2018-04-24_2000_US_CNN_The_Lead_With_Jake_Tapper,/mnt/rds/redhen/gallina/tv/2018/2018-04/2018-04-24/2018-04-24_2000_US_CNN_The_Lead_With_Jake_Tapper.mp4,./snippets/2018-04-24_2000_US_CNN_The_Lead_With_Jake_Tapper_2731.719999-2738.87_Sen._Jim_Inhofe.mp4,2731.719999,2738.87,Sen._Jim_Inhofe,male,83,finished
2018-06-20_1600_US_CNN_Inside_Politics,/mnt/rds/redhen/gallina/tv/2018/2018-06/2018-06-20/2018-06-20_1600_US_CNN_Inside_Politics.mp4,./snippets/2018-06-20_1600_US_CNN_Inside_Politics_2188.25-2218.25_Sen._Jim_Inhofe.mp4,2188.25,2218.25,Sen._Jim_Inhofe,male,83,finished
2018-07-04_1700_US_CNN_Wolf,/mnt/rds/redhen/gallina/tv/2018/2018-07/2018-07-04/2018-07-04_1700_US_CNN_Wolf.mp4,./snippets/2018-07-04_1700_US_CNN_Wolf_3365.799999-3395.799999_Jonathan_Miller.mp4,3365.799999,3395.799999,Jonathan_Miller,male,83,finished
2018-07-04_2000_US_CNN_The_Lead_With_Jake_Tapper,/mnt/rds/redhen/gallina/tv/2018/2018-07/2018-07-04/2018-07-04_2000_US_CNN_The_Lead_With_Jake_Tapper.mp4,./snippets/2018-07-04_2000_US_CNN_The_Lead_With_Jake_Tapper_131.28-161.28_Jonathan_Miller.mp4,131.28,161.28,Jonathan_Miller,male,83,finished
2018-07-04_2000_US_CNN_The_Lead_With_Jake_Tapper,/mnt/rds/redhen/gallina/tv/2018/2018-07/2018-07-04/2018-07-04_2000_US_CNN_The_Lead_With_Jake_Tapper.mp4,./snippets/2018-07-04_2000_US_CNN_The_Lead_With_Jake_Tapper_186.12-213.61_Jonathan_Miller.mp4,186.12,213.61,Jonathan_Miller,male,83,finished
2018-07-04_2000_US_CNN_The_Lead_With_Jake_Tapper,/mnt/rds/redhen/gallina/tv/2018/2018-07/2018-07-04/2018-07-04_2000_US_CNN_The_Lead_With_Jake_Tapper.mp4,./snippets/2018-07-04_2000_US_CNN_The_Lead_With_Jake_Tapper_270.75-287.109999_Jonathan_Miller.mp4,270.75,287.109999,Jonathan_Miller,male,83,finished
2018-07-04_2000_US_CNN_The_Lead_With_Jake_Tapper,/mnt/rds/redhen/gallina/tv/2018/2018-07/2018-07-04/2018-07-04_2000_US_CNN_The_Lead_With_Jake_Tapper.mp4,./snippets/2018-07-04_2000_US_CNN_The_Lead_With_Jake_Tapper_298.92-328.08_Jonathan_Miller.mp4,298.92,328.08,Jonathan_Miller,male,83,finished
2018-07-06_1700_US_CNN_Wolf,/mnt/rds/redhen/gallina/tv/2018/2018-07/2018-07-06/2018-07-06_1700_US_CNN_Wolf.mp4,./snippets/2018-07-06_1700_US_CNN_Wolf_2016.04-2046.04_Jonathan_Miller.mp4,2016.04,2046.04,Jonathan_Miller,male,83,finished
2018-07-06_1700_US_CNN_Wolf,/mnt/rds/redhen/gallina/tv/2018/2018-07/2018-07-06/2018-07-06_1700_US_CNN_Wolf.mp4,./snippets/2018-07-06_1700_US_CNN_Wolf_2103.929999-2133.929999_Jonathan_Miller.mp4,2103.929999,2133.929999,Jonathan_Miller,male,83,finished
2018-09-01_0000_US_CNN_Anderson_Cooper_360,/mnt/rds/redhen/gallina/tv/2018/2018-09/2018-09-01/2018-09-01_0000_US_CNN_Anderson_Cooper_360.mp4,./snippets/2018-09-01_0000_US_CNN_Anderson_Cooper_360_2603.33-2621.389999_John_Mccain.mp4,2603.33,2621.389999,John_Mccain,male,82,finished
2018-09-01_0100_US_CNN_Anderson_Cooper_360,/mnt/rds/redhen/gallina/tv/2018/2018-09/2018-09-01/2018-09-01_0100_US_CNN_Anderson_Cooper_360.mp4,./snippets/2018-09-01_0100_US_CNN_Anderson_Cooper_360_2861.690001-2867.74_John_Mccain.mp4,2861.690001,2867.74,John_Mccain,male,82,finished
2018-09-01_0100_US_CNN_Anderson_Cooper_360,/mnt/rds/redhen/gallina/tv/2018/2018-09/2018-09-01/2018-09-01_0100_US_CNN_Anderson_Cooper_360.mp4,./snippets/2018-09-01_0100_US_CNN_Anderson_Cooper_360_2957.67-2963.25_John_Mccain.mp4,2957.67,2963.25,John_Mccain,male,82,finished
2018-09-01_0100_US_CNN_Anderson_Cooper_360,/mnt/rds/redhen/gallina/tv/2018/2018-09/2018-09-01/2018-09-01_0100_US_CNN_Anderson_Cooper_360.mp4,./snippets/2018-09-01_0100_US_CNN_Anderson_Cooper_360_2964.99-2973.52_John_Mccain.mp4,2964.99,2973.52,John_Mccain,male,82,finished
2018-09-01_0100_US_CNN_Anderson_Cooper_360,/mnt/rds/redhen/gallina/tv/2018/2018-09/2018-09-01/2018-09-01_0100_US_CNN_Anderson_Cooper_360.mp4,./snippets/2018-09-01_0100_US_CNN_Anderson_Cooper_360_3079.17-3085.6200000000003_John_Mccain.mp4,3079.17,3085.6200000000000,John_Mccain,male,82,finished
2018-09-01_1000_US_CNN_New_Day_Saturday,/mnt/rds/redhen/gallina/tv/2018/2018-09/2018-09-01/2018-09-01_1000_US_CNN_New_Day_Saturday.mp4,./snippets/2018-09-01_1000_US_CNN_New_Day_Saturday_1562.98-1592.98_John_Mccain.mp4,1562.98,1592.98,John_Mccain,male,82,finished
2018-09-01_1000_US_CNN_New_Day_Saturday,/mnt/rds/redhen/gallina/tv/2018/2018-09/2018-09-01/2018-09-01_1000_US_CNN_New_Day_Saturday.mp4,./snippets/2018-09-01_1000_US_CNN_New_Day_Saturday_1663.08-1693.08_John_Mccain.mp4,1663.08,1693.08,John_Mccain,male,82,finished
2018-09-01_1000_US_CNN_New_Day_Saturday,/mnt/rds/redhen/gallina/tv/2018/2018-09/2018-09-01/2018-09-01_1000_US_CNN_New_Day_Saturday.mp4,./snippets/2018-09-01_1000_US_CNN_New_Day_Saturday_1866.889999-1896.889999_John_Mccain.mp4,1866.889999,1896.889999,John_Mccain,male,82,finished
2018-09-01_1000_US_CNN_New_Day_Saturday,/mnt/rds/redhen/gallina/tv/2018/2018-09/2018-09-01/2018-09-01_1000_US_CNN_New_Day_Saturday.mp4,./snippets/2018-09-01_1000_US_CNN_New_Day_Saturday_3062.21-3071.09_John_Mccain.mp4,3062.21,3071.09,John_Mccain,male,82,finished
2018-09-01_1000_US_CNN_New_Day_Saturday,/mnt/rds/redhen/gallina/tv/2018/2018-09/2018-09-01/2018-09-01_1000_US_CNN_New_Day_Saturday.mp4,./snippets/2018-09-01_1000_US_CNN_New_Day_Saturday_3135.49-3145.5_John_Mccain.mp4,3135.49,3145.5,John_Mccain,male,82,finished
2018-09-01_1000_US_CNN_New_Day_Saturday,/mnt/rds/redhen/gallina/tv/2018/2018-09/2018-09-01/2018-09-01_1000_US_CNN_New_Day_Saturday.mp4,./snippets/2018-09-01_1000_US_CNN_New_Day_Saturday_3155.57-3164.27_John_Mccain.mp4,3155.57,3164.27,John_Mccain,male,82,finished
2018-09-01_1000_US_CNN_New_Day_Saturday,/mnt/rds/redhen/gallina/tv/2018/2018-09/2018-09-01/2018-09-01_1000_US_CNN_New_Day_Saturday.mp4,./snippets/2018-09-01_1000_US_CNN_New_Day_Saturday_3210.92-3216.44_John_Mccain.mp4,3210.92,3216.44,John_Mccain,male,82,finished
2018-09-07_0000_US_CNN_Anderson_Cooper_360,/mnt/rds/redhen/gallina/tv/2018/2018-09/2018-09-07/2018-09-07_0000_US_CNN_Anderson_Cooper_360.mp4,./snippets/2018-09-07_0000_US_CNN_Anderson_Cooper_360_3470.17-3473.21_Burt_Reynolds.mp4,3470.17,3473.21,Burt_Reynolds,male,82,finished
2018-09-07_0000_US_CNN_Anderson_Cooper_360,/mnt/rds/redhen/gallina/tv/2018/2018-09/2018-09-07/2018-09-07_0000_US_CNN_Anderson_Cooper_360.mp4,./snippets/2018-09-07_0000_US_CNN_Anderson_Cooper_360_3516.99-3524.229999_Burt_Reynolds.mp4,3516.99,3524.229999,Burt_Reynolds,male,82,finished
2018-09-07_0000_US_CNN_Anderson_Cooper_360,/mnt/rds/redhen/gallina/tv/2018/2018-09/2018-09-07/2018-09-07_0000_US_CNN_Anderson_Cooper_360.mp4,./snippets/2018-09-07_0000_US_CNN_Anderson_Cooper_360_3577.7500000000005-3584.099999_Burt_Reynolds.mp4,3577.7500000000000,3584.099999,Burt_Reynolds,male,82,finished
2018-09-19_1700_US_CNN_Wolf,/mnt/rds/redhen/gallina/tv/2018/2018-09/2018-09-19/2018-09-19_1700_US_CNN_Wolf.mp4,./snippets/2018-09-19_1700_US_CNN_Wolf_449.789999-479.789999_John_Danforth.mp4,449.789999,479.789999,John_Danforth,male,82,finished
2018-09-19_1700_US_CNN_Wolf,/mnt/rds/redhen/gallina/tv/2018/2018-09/2018-09-19/2018-09-19_1700_US_CNN_Wolf.mp4,./snippets/2018-09-19_1700_US_CNN_Wolf_572.96-602.96_John_Danforth.mp4,572.96,602.96,John_Danforth,male,82,finished
2018-09-19_1700_US_CNN_Wolf,/mnt/rds/redhen/gallina/tv/2018/2018-09/2018-09-19/2018-09-19_1700_US_CNN_Wolf.mp4,./snippets/2018-09-19_1700_US_CNN_Wolf_695.04-725.04_John_Danforth.mp4,695.04,725.04,John_Danforth,male,82,finished
2018-09-19_1700_US_CNN_Wolf,/mnt/rds/redhen/gallina/tv/2018/2018-09/2018-09-19/2018-09-19_1700_US_CNN_Wolf.mp4,./snippets/2018-09-19_1700_US_CNN_Wolf_776.85-806.85_John_Danforth.mp4,776.85,806.85,John_Danforth,male,82,finished
2018-09-19_1700_US_CNN_Wolf,/mnt/rds/redhen/gallina/tv/2018/2018-09/2018-09-19/2018-09-19_1700_US_CNN_Wolf.mp4,./snippets/2018-09-19_1700_US_CNN_Wolf_866.57-896.57_John_Danforth.mp4,866.57,896.57,John_Danforth,male,82,finished
2018-04-18_0100_US_CNN_Anderson_Cooper_360,/mnt/rds/redhen/gallina/tv/2018/2018-04/2018-04-18/2018-04-18_0100_US_CNN_Anderson_Cooper_360.mp4,./snippets/2018-04-18_0100_US_CNN_Anderson_Cooper_360_1165.73-1195.73_Colin_Powell.mp4,1165.73,1195.73,Colin_Powell,male,81,finished
2018-04-18_1600_US_CNN_Inside_Politics,/mnt/rds/redhen/gallina/tv/2018/2018-04/2018-04-18/2018-04-18_1600_US_CNN_Inside_Politics.mp4,./snippets/2018-04-18_1600_US_CNN_Inside_Politics_1633.46-1663.46_Colin_Powell.mp4,1633.46,1663.46,Colin_Powell,male,81,finished
2018-04-18_1600_US_CNN_Inside_Politics,/mnt/rds/redhen/gallina/tv/2018/2018-04/2018-04-18/2018-04-18_1600_US_CNN_Inside_Politics.mp4,./snippets/2018-04-18_1600_US_CNN_Inside_Politics_1820.0-1850.0_Colin_Powell.mp4,1820.0,1850.0,Colin_Powell,male,81,finished
2018-04-18_1600_US_CNN_Inside_Politics,/mnt/rds/redhen/gallina/tv/2018/2018-04/2018-04-18/2018-04-18_1600_US_CNN_Inside_Politics.mp4,./snippets/2018-04-18_1600_US_CNN_Inside_Politics_1901.259999-1931.259999_Colin_Powell.mp4,1901.259999,1931.259999,Colin_Powell,male,81,finished
2018-04-18_1600_US_CNN_Inside_Politics,/mnt/rds/redhen/gallina/tv/2018/2018-04/2018-04-18/2018-04-18_1600_US_CNN_Inside_Politics.mp4,./snippets/2018-04-18_1600_US_CNN_Inside_Politics_2039.06-2069.06_Colin_Powell.mp4,2039.06,2069.06,Colin_Powell,male,81,finished
2018-04-18_1600_US_CNN_Inside_Politics,/mnt/rds/redhen/gallina/tv/2018/2018-04/2018-04-18/2018-04-18_1600_US_CNN_Inside_Politics.mp4,./snippets/2018-04-18_1600_US_CNN_Inside_Politics_2295.87-2325.87_Colin_Powell.mp4,2295.87,2325.87,Colin_Powell,male,81,finished
2018-04-18_1600_US_CNN_Inside_Politics,/mnt/rds/redhen/gallina/tv/2018/2018-04/2018-04-18/2018-04-18_1600_US_CNN_Inside_Politics.mp4,./snippets/2018-04-18_1600_US_CNN_Inside_Politics_2369.88-2399.88_Colin_Powell.mp4,2369.88,2399.88,Colin_Powell,male,81,finished
2018-04-25_1600_US_CNN_Inside_Politics,/mnt/rds/redhen/gallina/tv/2018/2018-04/2018-04-25/2018-04-25_1600_US_CNN_Inside_Politics.mp4,./snippets/2018-04-25_1600_US_CNN_Inside_Politics_3558.5-3563.5_Anthony_Kennedy.mp4,3558.5,3563.5,Anthony_Kennedy,male,81,finished
2018-06-27_2000_US_CNN_The_Lead_With_Jake_Tapper,/mnt/rds/redhen/gallina/tv/2018/2018-06/2018-06-27/2018-06-27_2000_US_CNN_The_Lead_With_Jake_Tapper.mp4,./snippets/2018-06-27_2000_US_CNN_The_Lead_With_Jake_Tapper_147.09-154.429999_Anthony_Kennedy.mp4,147.09,154.429999,Anthony_Kennedy,male,81,finished
2018-06-27_2000_US_CNN_The_Lead_With_Jake_Tapper,/mnt/rds/redhen/gallina/tv/2018/2018-06/2018-06-27/2018-06-27_2000_US_CNN_The_Lead_With_Jake_Tapper.mp4,./snippets/2018-06-27_2000_US_CNN_The_Lead_With_Jake_Tapper_163.69-166.76_Anthony_Kennedy.mp4,163.69,166.76,Anthony_Kennedy,male,81,finished
2018-06-28_0000_US_CNN_Anderson_Cooper_360,/mnt/rds/redhen/gallina/tv/2018/2018-06/2018-06-28/2018-06-28_0000_US_CNN_Anderson_Cooper_360.mp4,./snippets/2018-06-28_0000_US_CNN_Anderson_Cooper_360_1074.759999-1082.25_Anthony_Kennedy.mp4,1074.759999,1082.25,Anthony_Kennedy,male,81,finished
2018-06-28_0000_US_CNN_Anderson_Cooper_360,/mnt/rds/redhen/gallina/tv/2018/2018-06/2018-06-28/2018-06-28_0000_US_CNN_Anderson_Cooper_360.mp4,./snippets/2018-06-28_0000_US_CNN_Anderson_Cooper_360_1086.45-1089.52_Anthony_Kennedy.mp4,1086.45,1089.52,Anthony_Kennedy,male,81,finished
2018-06-28_0000_US_CNN_Anderson_Cooper_360,/mnt/rds/redhen/gallina/tv/2018/2018-06/2018-06-28/2018-06-28_0000_US_CNN_Anderson_Cooper_360.mp4,./snippets/2018-06-28_0000_US_CNN_Anderson_Cooper_360_1174.31-1178.8_Anthony_Kennedy.mp4,1174.31,1178.8,Anthony_Kennedy,male,81,finished
2018-06-28_0000_US_CNN_Anderson_Cooper_360,/mnt/rds/redhen/gallina/tv/2018/2018-06/2018-06-28/2018-06-28_0000_US_CNN_Anderson_Cooper_360.mp4,./snippets/2018-06-28_0000_US_CNN_Anderson_Cooper_360_1238.79-1268.79_Anthony_Kennedy.mp4,1238.79,1268.79,Anthony_Kennedy,male,81,finished
2018-10-08_1600_US_CNN_Inside_Politics,/mnt/rds/redhen/gallina/tv/2018/2018-10/2018-10-08/2018-10-08_1600_US_CNN_Inside_Politics.mp4,./snippets/2018-10-08_1600_US_CNN_Inside_Politics_2560.67-2565.51_Colin_Powell.mp4,2560.67,2565.51,Colin_Powell,male,81,finished
2018-03-03_0200_US_CNN_Anderson_Cooper_360,/mnt/rds/redhen/gallina/tv/2018/2018-03/2018-03-03/2018-03-03_0200_US_CNN_Anderson_Cooper_360.mp4,./snippets/2018-03-03_0200_US_CNN_Anderson_Cooper_360_2020.71-2050.71_Wilbur_Ross.mp4,2020.71,2050.71,Wilbur_Ross,male,80,finished
2018-03-03_1200_US_CNN_New_Day_Saturday,/mnt/rds/redhen/gallina/tv/2018/2018-03/2018-03-03/2018-03-03_1200_US_CNN_New_Day_Saturday.mp4,./snippets/2018-03-03_1200_US_CNN_New_Day_Saturday_1883.34-1909.02_Wilbur_Ross.mp4,1883.34,1909.02,Wilbur_Ross,male,80,finished
2018-03-05_1700_US_CNN_Inside_Politics,/mnt/rds/redhen/gallina/tv/2018/2018-03/2018-03-05/2018-03-05_1700_US_CNN_Inside_Politics.mp4,./snippets/2018-03-05_1700_US_CNN_Inside_Politics_479.3-492.22_Wilbur_Ross.mp4,479.3,492.22,Wilbur_Ross,male,80,finished
2018-03-23_1700_US_CNN_Wolf,/mnt/rds/redhen/gallina/tv/2018/2018-03/2018-03-23/2018-03-23_1700_US_CNN_Wolf.mp4,./snippets/2018-03-23_1700_US_CNN_Wolf_1598.96-1627.62_Wilbur_Ross.mp4,1598.96,1627.62,Wilbur_Ross,male,80,finished
2018-04-04_1600_US_CNN_Inside_Politics,/mnt/rds/redhen/gallina/tv/2018/2018-04/2018-04-04/2018-04-04_1600_US_CNN_Inside_Politics.mp4,./snippets/2018-04-04_1600_US_CNN_Inside_Politics_250.869999-261.12_Wilbur_Ross.mp4,250.869999,261.12,Wilbur_Ross,male,80,finished
2018-05-21_1600_US_CNN_Inside_Politics,/mnt/rds/redhen/gallina/tv/2018/2018-05/2018-05-21/2018-05-21_1600_US_CNN_Inside_Politics.mp4,./snippets/2018-05-21_1600_US_CNN_Inside_Politics_2973.26-2996.97_Wilbur_Ross.mp4,2973.26,2996.97,Wilbur_Ross,male,80,finished
2018-06-07_1600_US_CNN_Inside_Politics,/mnt/rds/redhen/gallina/tv/2018/2018-06/2018-06-07/2018-06-07_1600_US_CNN_Inside_Politics.mp4,./snippets/2018-06-07_1600_US_CNN_Inside_Politics_2974.25-2996.309999_Wilbur_Ross.mp4,2974.25,2996.309999,Wilbur_Ross,male,80,finished
2018-07-02_1600_US_CNN_Inside_Politics,/mnt/rds/redhen/gallina/tv/2018/2018-07/2018-07-02/2018-07-02_1600_US_CNN_Inside_Politics.mp4,./snippets/2018-07-02_1600_US_CNN_Inside_Politics_3357.94-3382.940001_Wilbur_Ross.mp4,3357.94,3382.940001,Wilbur_Ross,male,80,finished
2018-07-20_1700_US_CNN_Wolf,/mnt/rds/redhen/gallina/tv/2018/2018-07/2018-07-20/2018-07-20_1700_US_CNN_Wolf.mp4,./snippets/2018-07-20_1700_US_CNN_Wolf_1620.129999-1640.129999_Leon_Panetta.mp4,1620.129999,1640.129999,Leon_Panetta,male,80,finished
2018-07-20_1700_US_CNN_Wolf,/mnt/rds/redhen/gallina/tv/2018/2018-07/2018-07-20/2018-07-20_1700_US_CNN_Wolf.mp4,./snippets/2018-07-20_1700_US_CNN_Wolf_1703.47-1723.47_Leon_Panetta.mp4,1703.47,1723.47,Leon_Panetta,male,80,finished
2018-07-20_1700_US_CNN_Wolf,/mnt/rds/redhen/gallina/tv/2018/2018-07/2018-07-20/2018-07-20_1700_US_CNN_Wolf.mp4,./snippets/2018-07-20_1700_US_CNN_Wolf_1958.139999-1978.139999_Leon_Panetta.mp4,1958.139999,1978.139999,Leon_Panetta,male,80,finished
2018-08-04_0000_US_CNN_Anderson_Cooper_360,/mnt/rds/redhen/gallina/tv/2018/2018-08/2018-08-04/2018-08-04_0000_US_CNN_Anderson_Cooper_360.mp4,./snippets/2018-08-04_0000_US_CNN_Anderson_Cooper_360_1393.12-1413.12_Leon_Panetta.mp4,1393.12,1413.12,Leon_Panetta,male,80,finished
2018-08-04_0000_US_CNN_Anderson_Cooper_360,/mnt/rds/redhen/gallina/tv/2018/2018-08/2018-08-04/2018-08-04_0000_US_CNN_Anderson_Cooper_360.mp4,./snippets/2018-08-04_0000_US_CNN_Anderson_Cooper_360_1611.57-1631.57_Leon_Panetta.mp4,1611.57,1631.57,Leon_Panetta,male,80,finished
2018-08-04_1000_US_CNN_New_Day_Saturday,/mnt/rds/redhen/gallina/tv/2018/2018-08/2018-08-04/2018-08-04_1000_US_CNN_New_Day_Saturday.mp4,./snippets/2018-08-04_1000_US_CNN_New_Day_Saturday_1296.78-1316.78_Leon_Panetta.mp4,1296.78,1316.78,Leon_Panetta,male,80,finished
2018-08-04_1100_US_CNN_New_Day_Saturday,/mnt/rds/redhen/gallina/tv/2018/2018-08/2018-08-04/2018-08-04_1100_US_CNN_New_Day_Saturday.mp4,./snippets/2018-08-04_1100_US_CNN_New_Day_Saturday_552.4100000000001-572.4100000000001_Leon_Panetta.mp4,552.4100000000000,572.4100000000000,Leon_Panetta,male,80,finished
